StockCode,InvoiceNo
"48138",569469
"48138",550447
"48138",569675
"48138",541564
"48138",581123
"48138",555920
"48138",577393
"48138",546372
"48138",547034
"48138",542647
"48138",549130
"48138",554974
"48138",542506
"48138",566934
"48138",537634
"48138",542372
"48138",552442
"48138",566043
"48138",560035
"48138",557217
"48138",580399
"48138",537789
"48138",550130
"48138",555418
"48138",564172
"48138",553368
"48138",560580
"48138",581398
"48138",542929
"48138",538473
"48138",544694
"48138",563450
"48138",579946
"48138",552061
"48138",573338
"48138",560368
"48138",556255
"48138",537262
"48138",542583
"48138",548255
"48138",567816
"48138",578270
"48138",538354
"48138",538641
"48138",559654
"48187",553315
"48187",545592
"48187",555570
"48187",554465
"48187",569491
"48187",579284
"48187",565420
"48187",545325
"48187",571442
"48187",577488
"48187",552888
"48187",542506
"48187",549713
"48187",553570
"48187",560732
"48187",563098
"48187",575609
"48187",567890
"48187",572063
"48187",552769
"48187",565230
"48187",574629
"48187",549678
"48187",568491
"48187",543555
"48187",538191
"48187",578264
"48187",546028
"48187",545188
"48187",561396
"48187",576099
"48187",563589
"48187",545688
"48187",571745
"48187",546422
"48187",536784
"48187",564359
"48187",581216
"48187",578852
"48187",562286
"48187",578266
"48187",562598
"48187",560036
"48187",560364
"48187",551656
"48187",540179
"48187",579558
"48187",553347
"48187",568538
"48187",551527
"48187",541238
"48187",550831
"48187",560853
"48187",547647
"48187",536623
"48187",543114
"48187",551982
"48187",569403
"48187",542093
"48187",565584
"48187",555516
"48187",551976
"48187",576603
"48187",563738
"48187",541977
"48187",542526
"48187",563589
"48187",545657
"48187",566018
"48187",570388
"48187",578279
"48187",580695
"48187",561584
"48187",561025
"48187",564753
"48187",547199
"48187",563169
"48187",573584
"48187",539570
"48187",576704
"48187",544694
"48187",542891
"48187",578510
"48187",549321
"48187",553503
"48187",542519
"48187",581571
"48187",566091
"48187",580873
"48187",541489
"48187",576564
"48187",567236
"48187",542217
"48187",580997
"48187",556953
"48187",540060
"48187",578288
"48187",538637
"48187",549833
"48187",542153
"48187",537618
"48187",568141
"48187",552839
"48187",557572
"48187",557217
"48187",547419
"48187",555583
"48187",537608
"48187",546366
"48187",566329
"48187",550712
"48187",571322
"48187",549614
"48187",540471
"48187",547538
"48187",545289
"48187",564246
"48187",538995
"48187",558919
"48187",546528
"48187",545447
"48187",550912
"48187",546527
"48187",570209
"48187",569030
"48187",563745
"48187",549837
"48187",538255
"48187",581433
"48187",567816
"48187",558235
"48187",581471
"48187",547515
"48187",568387
"48187",566625
"48187",542143
"48187",577747
"48187",580385
"48187",560977
"48187",552465
"48187",568533
"48187",553937
"48187",551813
"48187",575887
"48187",558775
"48187",572278
"48187",556255
"48187",563692
"48187",561036
"48187",555920
"48187",547034
"48187",566912
"48187",566934
"48187",568706
"48187",566933
"48187",553368
"48187",542709
"48187",555929
"48187",556475
"48187",578834
"48187",558776
"48187",559302
"48187",540648
"48187",557040
"48187",553913
"48187",547709
"48187",575215
"48187",569672
"48194",552769
"48194",581471
"48194",548497
"48194",556050
"48194",544044
"48194",568346
"48194",562670
"48194",542153
"48194",550264
"48194",557764
"48194",538637
"48194",572751
"48194",538917
"48194",560368
"48194",578517
"48194",562775
"48194",563360
"48194",549720
"48194",569143
"48194",549833
"48194",564246
"48194",542143
"48194",558235
"48194",542990
"48194",542578
"48194",544694
"48194",574898
"48194",581216
"48194",569030
"48194",556023
"48194",554015
"48194",536562
"48194",556768
"48194",552821
"48194",545859
"48194",553351
"48194",581401
"48194",551982
"48194",554628
"48194",560250
"48194",565857
"48194",555566
"48194",547898
"48194",542777
"48194",563718
"48194",542785
"48194",552139
"48194",556572
"48194",562939
"48194",563589
"48194",541684
"48194",571180
"48194",579553
"48194",541849
"48194",539293
"48194",578420
"48194",571281
"48194",552376
"48194",578305
"48194",557136
"48194",545592
"48194",547108
"48194",552958
"48194",545014
"48194",562771
"48194",557954
"48194",543555
"48194",541524
"48194",542216
"48194",543474
"48194",553347
"48194",579196
"48194",563692
"48194",542506
"48194",577747
"48194",574629
"48194",548735
"48194",547567
"48194",545995
"48194",546028
"48194",547097
"48194",540992
"48194",537365
"48194",580997
"48194",558775
"48194",566566
"48194",556255
"48194",547903
"48194",562201
"48194",575607
"48194",545996
"48194",541972
"48194",555920
"48194",570839
"48194",572552
"48194",545999
"48194",541977
"48194",569469
"48194",536783
"48194",577485
"48194",568491
"48194",577749
"48194",566934
"48194",563211
"48194",555418
"48194",541950
"48194",543120
"48194",573572
"48194",578231
"48194",552839
"48194",546786
"48194",566933
"48194",565388
"48194",557293
"48194",545894
"48194",573907
"48194",552273
"48194",542597
"48194",553368
"48194",560839
"48194",559991
"48194",558749
"48194",566980
"48194",565420
"48194",555240
"48194",542103
"48194",573288
"48194",577613
"48194",547882
"48194",571322
"48194",544658
"48194",558749
"48194",577475
"48194",571377
"48194",560035
"48194",560580
"48194",566035
"48194",573173
"48194",568219
"48194",566329
"48194",580385
"48194",538354
"48194",558776
"48194",537806
"48194",570488
"48194",567816
"48194",581003
"48194",580727
"71459",571284
"71459",577793
"71459",556845
"71459",557635
"71459",552272
"71459",551351
"71459",552804
"71459",546983
"71459",548858
"71459",560895
"71459",561073
"71459",545023
"71459",553347
"71459",559336
"71459",553206
"71459",558888
"71459",558888
"71459",571913
"71459",568219
"71459",555479
"71459",570797
"71459",566624
"71459",561247
"71459",561706
"71459",556189
"71459",578270
"71459",549118
"71459",576339
"71459",580874
"71459",551656
"71459",563191
"71459",538191
"71459",558630
"71459",543392
"71459",543828
"71459",554392
"71459",541593
"71459",548406
"71459",566759
"71459",565836
"71459",554098
"71459",547419
"71459",563935
"71459",581112
"71459",551842
"71459",554556
"71459",553733
"71459",551555
"71459",536783
"71459",562096
"71459",541434
"71459",565741
"71459",572657
"71459",577355
"71459",551341
"71459",557900
"71459",544295
"71459",559813
"71459",550994
"71459",562102
"71459",559981
"71459",547578
"71459",568533
"71459",551889
"71459",560254
"71459",566433
"71459",563558
"71459",541488
"71459",559130
"71459",574559
"71459",565475
"71459",562960
"71459",577487
"71459",562932
"71459",550182
"71459",543468
"71459",559903
"71459",556478
"71459",557615
"71459",555200
"71459",562891
"71459",554698
"71459",550972
"71459",578485
"71459",554923
"71459",549185
"71459",569573
"71459",552658
"71459",566722
"71459",548710
"71459",563919
"71459",543759
"71459",554347
"71459",577084
"71459",537209
"71459",552039
"71459",575140
"71459",546860
"71459",556279
"71459",544918
"71459",564902
"71459",574228
"71459",552547
"71459",552532
"71459",562286
"71459",556062
"71459",545412
"71459",536784
"71459",551715
"71459",557573
"71459",541530
"71459",546731
"71459",543602
"71459",561715
"71459",549258
"71459",547067
"71459",560845
"71459",552372
"71459",567183
"71459",548863
"71459",540467
"71459",559827
"71459",557067
"71459",537618
"71459",564034
"71459",545602
"71459",579284
"71459",540648
"71459",560445
"71459",552574
"71459",579434
"71459",550989
"71459",557572
"71459",560742
"71459",557776
"71459",558879
"71459",556126
"71459",539374
"71459",546540
"71459",560504
"71459",538839
"71459",554545
"71459",558443
"71459",547063
"71459",549732
"71459",559606
"71459",540149
"71459",554009
"71459",549148
"79321",544638
"79321",540015
"79321",537889
"79321",538000
"79321",576574
"79321",565398
"79321",558330
"79321",571306
"79321",559660
"79321",578270
"79321",553220
"79321",539593
"79321",559751
"79321",544075
"79321",579516
"79321",542678
"79321",562932
"79321",575219
"79321",552571
"79321",575656
"79321",560841
"79321",580118
"79321",565920
"79321",547114
"79321",569536
"79321",538662
"79321",546031
"79321",581059
"79321",540915
"79321",574313
"79321",573022
"79321",566576
"79321",540249
"79321",566061
"79321",573326
"79321",581580
"79321",563163
"79321",572765
"79321",571653
"79321",572766
"79321",543672
"79321",539982
"79321",536968
"79321",577719
"79321",580178
"79321",543670
"79321",580763
"79321",570488
"79321",545722
"79321",581194
"79321",565285
"79321",539108
"79321",577720
"79321",572066
"79321",543454
"79321",571281
"79321",540176
"79321",581407
"79321",578305
"79321",542673
"79321",536975
"79321",578231
"79321",554637
"79321",560580
"79321",576381
"79321",572045
"79321",545060
"79321",574328
"79321",546261
"79321",544906
"79321",569027
"79321",546442
"79321",562099
"79321",546441
"79321",540268
"79321",563538
"79321",552466
"79321",574629
"79321",543354
"79321",539247
"79321",575206
"79321",580272
"79321",538651
"79321",538827
"79321",577633
"79321",563935
"79321",538995
"79321",561195
"79321",565150
"79321",556245
"79321",576834
"79321",543814
"79321",545913
"79321",537195
"79321",542372
"79321",540157
"79321",545288
"79321",554181
"79321",555896
"79321",544926
"79321",554999
"79321",553158
"79321",575607
"79321",537387
"79321",577774
"79321",540640
"79321",541293
"79321",567656
"79321",577071
"79321",553348
"79321",542409
"79321",546212
"79321",539002
"79321",559671
"79321",552710
"79321",544298
"79321",540372
"79321",578289
"79321",579013
"79321",541136
"79321",567473
"79321",581334
"79321",573245
"79321",554160
"79321",547019
"79321",554942
"79321",546384
"79321",559535
"79321",545859
"79321",574915
"79321",570019
"79321",576665
"79321",562460
"79321",572125
"79321",544311
"79321",571193
"79321",578791
"79321",542243
"79321",539469
"79321",542631
"79321",543647
"79321",570818
"79321",581419
"79321",567853
"79321",553570
"79321",541253
"79321",553390
"79321",556510
"79321",578678
"79321",566296
"79321",564657
"79321",540021
"79321",537405
"79321",542103
"79321",553156
"79321",537128
"79321",570268
"79321",560711
"79321",545545
"79321",555110
"79321",571441
"79321",558558
"79321",569672
"79321",557636
"79321",567165
"79321",566867
"79321",556477
"79321",563216
"79321",549014
"79321",561113
"79321",539588
"79321",538866
"79321",561113
"79321",536859
"79321",544676
"79321",578266
"79321",570016
"79321",574684
"79321",577089
"79321",577357
"79321",569641
"79321",561897
"79321",547361
"79321",556671
"79321",552108
"79321",564141
"79321",541587
"79321",576339
"79321",566717
"79321",563660
"79321",568227
"79321",571180
"79321",579196
"79321",536984
"79321",540538
"79321",556720
"79321",540275
"79321",546543
"79321",561007
"79321",552560
"79321",556455
"79321",557067
"79321",570420
"79321",568712
"79321",580727
"79321",536769
"79321",548492
"79321",543774
"79321",545186
"79321",555562
"79321",565766
"79321",575725
"79321",540943
"79321",578030
"79321",580357
"79321",574034
"79321",561676
"79321",545868
"79321",558232
"79321",569234
"79321",536557
"79321",547896
"79321",543033
"79321",538053
"79321",577132
"79321",538641
"79321",574882
"79321",544042
"79321",553663
"79321",541848
"79321",546429
"79321",557896
"79321",577355
"79321",572306
"79321",574917
"79321",554112
"79321",541848
"79321",543486
"79321",573285
"82482",540538
"82482",580403
"82482",552336
"82482",559918
"82482",546215
"82482",556032
"82482",572552
"82482",550633
"82482",568046
"82482",570088
"82482",573548
"82482",571081
"82482",550912
"82482",561236
"82482",539196
"82482",554079
"82482",566774
"82482",562779
"82482",562381
"82482",573501
"82482",568726
"82482",551656
"82482",547362
"82482",568049
"82482",579147
"82482",564379
"82482",546992
"82482",552641
"82482",549554
"82482",552321
"82482",575985
"82482",554869
"82482",542519
"82482",558478
"82482",554682
"82482",546877
"82482",560892
"82482",564322
"82482",563952
"82482",554365
"82482",548743
"82482",562880
"82482",558902
"82482",552320
"82482",558619
"82482",547063
"82482",536837
"82482",561818
"82482",544056
"82482",560547
"82482",543184
"82482",546121
"82482",576219
"82482",552307
"82482",556058
"82482",541216
"82482",564976
"82482",564022
"82482",572073
"82482",537759
"82482",548708
"82482",567962
"82482",551811
"82482",576078
"82482",559887
"82482",548449
"82482",572309
"82482",567095
"82482",574700
"82482",562340
"82482",564189
"82482",572066
"82482",573496
"82482",555110
"82482",553151
"82482",543653
"82482",569815
"82482",549321
"82482",549678
"82482",579516
"82482",578817
"82482",550255
"82482",549014
"82482",581191
"82482",567183
"82482",538995
"82482",575063
"82482",560299
"82482",577331
"82482",573138
"82482",561857
"82482",570634
"82482",549837
"82482",558461
"82482",558075
"82482",555631
"82482",545653
"82482",564199
"82482",571411
"82482",548984
"82482",537446
"82482",569234
"82482",571441
"82482",576665
"82482",558740
"82482",553942
"82482",570388
"82482",580103
"82482",544937
"82482",568590
"82482",562444
"82482",546275
"82482",561051
"82482",553474
"82482",557772
"82482",567473
"82482",566433
"82482",544044
"82482",574547
"82482",554160
"82482",555491
"82482",573906
"82482",555815
"82482",557040
"82482",563358
"82482",563924
"82482",537955
"82482",553002
"82482",580260
"82482",554098
"82482",548749
"82482",545688
"82482",560859
"82482",577258
"82482",573245
"82482",542932
"82482",567818
"82482",580500
"82482",541698
"82482",579106
"82482",580757
"82482",565398
"82482",546761
"82482",560368
"82482",575919
"82482",562371
"82482",545338
"82482",573878
"82482",556056
"82482",573584
"82482",538917
"82482",550312
"82482",542891
"82482",559122
"82482",562102
"82482",581472
"82482",553658
"82482",552821
"82482",557276
"82482",559011
"82482",574055
"82482",568060
"82482",553915
"82482",552010
"82482",577022
"82482",573001
"82482",550819
"82482",567148
"82482",576355
"82482",560125
"82482",564059
"82482",552694
"82482",555420
"82482",578258
"82482",555522
"82482",567128
"82482",544087
"82482",552307
"82482",539322
"82482",559125
"82482",570488
"82482",553860
"82482",566279
"82482",579144
"82482",568346
"82482",547247
"82482",562378
"82482",565224
"82482",571846
"82482",543626
"82482",580833
"82482",561039
"82482",559057
"82482",562205
"82482",547870
"82482",566605
"82482",554329
"82482",563745
"82482",557143
"82482",573166
"82482",560118
"82482",572192
"82482",567798
"82482",560035
"82482",557210
"82482",567162
"82482",544657
"82482",548531
"82482",546441
"82482",559811
"82482",552170
"82482",558196
"82482",539411
"82482",538371
"82482",543276
"82482",576200
"82482",539076
"82482",573070
"82482",555844
"82482",560364
"82482",538653
"82482",538795
"82482",545999
"82482",573078
"82482",555551
"82482",540561
"82482",572863
"82482",546422
"82482",554598
"82482",554110
"82482",572746
"82482",547562
"82482",578270
"82482",580727
"82482",560580
"82482",565584
"82482",563203
"82482",569518
"82482",567128
"82482",579980
"82482",568703
"82482",572863
"82482",572305
"82482",547107
"82482",569518
"82482",578324
"82482",564172
"82482",562163
"82482",568165
"82482",543108
"82482",546031
"82482",551527
"82482",578680
"82482",537141
"82482",562541
"82482",571498
"82482",572197
"82482",572196
"82482",543398
"82482",565291
"82482",561655
"82482",540543
"82482",565513
